Mean_FCC1,Mean_FCC2,Mean_FCC3,Mean_FCC4,Mean_FCC5,Mean_FCC6,Mean_FCC7,Mean_FCC8,Mean_FCC9,Mean_FCC10,Mean_FCC11,Mean_FCC12,STD_FCC1,STD_FCC2,STD_FCC3,STD_FCC4,STD_FCC5,STD_FCC6,STD_FCC7,STD_FCC8,STD_FCC9,STD_FCC10,STD_FCC11,STD_FCC12,SKEW_FCC1,SKEW_FCC2,SKEW_FCC3,SKEW_FCC4,SKEW_FCC5,SKEW_FCC6,SKEW_FCC7,SKEW_FCC8,SKEW_FCC9,SKEW_FCC10,SKEW_FCC11,SKEW_FCC12,KUR_FCC1,KUR_FCC2,KUR_FCC3,KUR_FCC4,KUR_FCC5,KUR_FCC6,KUR_FCC7,KUR_FCC8,KUR_FCC9,KUR_FCC10,KUR_FCC11,KUR_FCC12,DER1_FCC1,DER1_FCC2,DER1_FCC3,DER1_FCC4,DER1_FCC5,DER1_FCC6,DER1_FCC7,DER1_FCC8,DER1_FCC9,DER1_FCC10,DER1_FCC11,DER1_FCC12,DER2_FCC1,DER2_FCC2,DER2_FCC3,DER2_FCC4,DER2_FCC5,DER2_FCC6,DER2_FCC7,DER2_FCC8,DER2_FCC9,DER2_FCC10,DER2_FCC11,DER2_FCC12,LENGTH,MINFREC,MAXFREC,DOMFREC,CLASS
25.98,0.58043,0.08515,0.14836,-0.24141,0.026562,-0.32173,0.21024,-0.067085,0.064451,-2.3765e-14,-0.064451,1.2922,0.58511,0.64072,0.62077,0.55738,0.31681,0.21307,0.20082,0.12847,0.088948,1.7562e-15,0.088948,0.76727,-0.0074891,-0.43583,1.0974,-0.18408,-0.31329,0.48518,0.27382,0.52583,0.21643,-0.76358,-0.21643,2.7314,1.7238,2.3572,3.4838,2.0073,2.0436,1.6836,1.5032,2.8315,1.6715,2.5479,1.6715,-0.10662,0.039731,-0.023984,-0.075602,-0.077541,0.031224,0.022826,-0.0056742,0.023135,0.005072,1.891e-16,-0.005072,0.17313,-0.11051,-0.11954,-0.16092,-0.083702,0.073139,-0.034387,-0.013025,0.0044273,-0.023708,-2.2194e-16,0.023708,0.22451,4858.6,5621.4,4982.4,1
26.694,-0.18667,-0.28632,0.14323,-0.058295,0.085044,-0.072383,0.052599,-0.039273,0.0192,-2.548e-14,-0.0192,1.4529,0.90499,0.46458,0.30406,0.11076,0.057995,0.032958,0.012741,0.0069377,0.0039544,2.0402e-15,0.0039544,0.38506,0.79716,-0.67084,1.9006,0.075816,0.3677,-0.12731,-0.73845,0.045019,-0.16713,-0.27827,0.16713,2.08,3.0731,2.6517,5.718,2.131,2.0938,1.5985,2.2975,1.6795,2.4683,1.5035,2.4683,0.031125,-0.19927,0.13015,-0.006104,-0.016345,0.0070697,-0.0045543,0.00018031,-0.00097045,-3.4402e-05,-2.8896e-16,3.4402e-05,-0.20407,0.036951,-0.012388,-0.055109,-0.024451,-0.0013101,0.00049935,0.0021458,0.00022701,9.8055e-05,2.5907e-16,-9.8055e-05,0.35658,4873.8,5209.5,5202.1,1
30.399,0.35676,-0.077075,0.085577,-0.10837,0.056812,-0.1063,0.0052129,-0.030087,0.0032251,-2.8345e-14,-0.0032251,1.3749,0.75186,0.34581,0.47736,0.19034,0.14199,0.12279,0.092614,0.032441,0.014521,1.2118e-15,0.014521,0.075492,0.64726,0.70897,0.1604,-0.27876,-1.9185,0.58107,0.16675,0.17809,-0.19786,-0.47011,0.19786,1.6965,2.4972,1.8904,2.4895,2.4975,5.6291,2.2935,1.8141,2.3185,2.4164,1.8574,2.4164,-0.072327,-0.044544,0.013759,-0.017204,-0.019752,0.016482,0.020281,0.0023926,0.0035446,0.0019067,2.1517e-17,-0.0019067,-0.022913,0.15161,0.0087538,0.066918,-0.022313,-0.013625,0.0167,-0.0019802,-0.0019788,-0.00034835,1.8903e-16,0.00034835,0.60751,4995.9,5560.3,5098.1,1
24.503,0.60894,-0.2108,0.031894,-0.097761,-0.034368,-0.018139,-0.0093432,-0.0082498,0.0054684,-2.2465e-14,-0.0054684,2.2935,0.83758,0.51029,0.36941,0.3277,0.21331,0.071082,0.048051,0.022398,0.017134,1.9477e-15,0.017134,0.4367,0.08149,-0.12653,-0.73502,0.31052,0.30591,0.01512,-0.3875,0.66597,0.2177,-0.65176,-0.2177,2.0952,1.9491,1.7948,3.1926,2.0464,1.5758,1.7398,2.4942,2.3412,3.559,2.4078,3.559,-0.1724,0.075951,0.046496,-0.010714,0.056521,-0.023658,-0.00082201,-0.0070682,-0.0030472,-0.00022724,2.3814e-16,0.00022724,0.021448,0.12681,-0.033037,-0.088477,-0.0033212,0.018727,0.0052055,-0.006781,0.0014124,0.00085871,1.7322e-16,-0.00085871,0.22451,5102.7,5583.2,5210.3,1
30.864,1.3592,-0.75768,0.11314,-0.16639,0.24251,-0.17563,0.091062,-0.067689,-0.0036095,-2.7328e-14,0.0036095,0.67817,0.58955,0.33565,0.43172,0.39291,0.33152,0.25895,0.12359,0.062013,0.062675,7.3903e-16,0.062675,0.33211,-0.11562,0.91984,-0.15307,-0.20127,0.61901,-0.31357,0.23643,0.42419,0.097348,0.44535,-0.097348,2.0833,1.2794,3.3133,2.3156,2.9525,2.2579,2.12,1.9085,2.8214,2.1576,2.4225,2.1576,0.058913,-0.053233,0.00071018,0.070188,0.015745,0.010661,-0.017306,-0.026475,0.012327,-0.003475,-1.4524e-16,0.003475,-0.08197,-0.01603,0.0817,-0.020478,-0.074194,-0.088834,-0.010227,0.019399,-0.00063416,-0.0070292,2.282e-17,0.0070292,0.40941,4881.5,5644.2,5220.5,1
22.731,0.50391,-0.28262,-0.036769,0.056356,-0.0091576,0.011742,0.0070338,0.0010332,0.0025454,-2.0913e-14,-0.0025454,2.4902,0.74382,0.34986,0.3037,0.13548,0.088261,0.038357,0.022881,0.015469,0.0062881,2.7565e-15,0.0062881,1.2765,-0.3891,-0.53398,-1.1543,0.24054,-0.98702,-0.66687,1.1388,-0.045326,0.98626,-1.0282,-0.98626,4.7375,2.0315,2.3056,4.1821,2.1214,3.8241,3.3668,3.7976,2.6811,3.8515,4.1064,3.8515,-0.34014,-0.080119,0.0044256,-0.035309,0.00431,-0.0085794,0.0048531,-3.3374e-05,0.00068622,0.00034468,2.2517e-16,-0.00034468,-0.66875,0.056938,-0.025509,-0.030096,0.017387,-0.0072906,0.008606,-0.00038191,0.0025498,9.8636e-05,7.0909e-16,-9.8636e-05,0.26413,5194.2,5514.6,5199.6,1
30.058,0.64018,-0.13712,0.037788,-0.042027,0.1446,0.053879,-0.0040756,-0.032891,0.011115,-2.7643e-14,-0.011115,1.6918,0.66166,0.49972,0.40454,0.40896,0.29817,0.18713,0.15528,0.056736,0.044068,1.5221e-15,0.044068,-0.33798,-0.045541,-0.17186,-0.44281,-0.52611,-0.52832,-1.3846,0.57028,-0.086639,-1.3184,-0.26653,1.3184,1.908,2.1667,3.212,1.6665,2.93,2.814,4.1658,2.3847,2.1903,4.0738,2.2341,4.0738,0.31327,0.17129,-0.0467,0.018757,-0.014251,-0.0060148,0.016918,0.010744,-0.00040687,0.0045111,-7.9088e-17,-0.0045111,0.17589,-0.063187,-0.10371,-0.033316,0.079733,-0.018968,-0.026162,-0.017171,0.0037981,0.0081887,-2.3426e-16,-0.0081887,0.40941,4912,5613.7,4938.9,1
38.134,0.24442,-0.30387,0.22765,-0.35676,0.1319,-0.11751,0.15657,-0.079374,0.037836,-3.5703e-14,-0.037836,1.1058,0.28347,0.28065,0.32988,0.19741,0.18184,0.12028,0.049585,0.042988,0.028327,1.073e-15,0.028327,-0.25758,-0.1492,-0.62002,-0.074803,-0.45526,-0.23683,-0.43328,-0.96257,0.63018,-0.18761,-0.062728,0.18761,2.5663,2.2211,3.3741,1.9399,2.5559,2.2004,2.2275,2.9673,2.5728,1.526,2.0092,1.526,0.0059897,-0.031318,0.025441,-0.078634,0.036006,0.0032863,-0.0040491,-0.00811,-0.0019288,0.001623,-2.9905e-17,-0.001623,-0.25274,0.046552,0.036629,0.016883,-0.014309,0.018756,0.012642,-0.0045071,-0.0020576,-0.0065395,2.9128e-16,0.0065395,1.0499,4423,5075.2,4643.7,1
37.932,0.46009,-0.24042,-0.21279,0.0055562,0.080513,-0.033036,-0.020801,-0.046077,0.0084847,-3.5284e-14,-0.0084847,0.54501,0.41281,0.32442,0.26037,0.17037,0.32607,0.17727,0.11142,0.053322,0.097926,9.0026e-16,0.097926,-0.2823,0.38595,-0.060491,-0.30063,-0.01644,-0.14958,-0.63964,-0.16088,-0.024539,0.0034121,0.06393,-0.0034121,2.56,2.1078,2.015,1.5491,2.1107,2.0368,1.931,2.1637,1.8602,1.3836,1.7505,1.3836,-0.049869,-0.070714,-0.0048753,0.060515,0.029814,0.037117,0.028833,0.0011195,0.002386,0.0020608,-5.0103e-17,-0.0020608,-0.0047134,0.0020439,0.032474,-0.021339,0.039004,-0.070139,0.011137,0.0040518,0.00040064,0.021194,-9.1784e-18,-0.021194,0.89145,4629,5532.9,4994.9,1
39.999,0.21317,-0.28935,0.16726,-0.27277,0.092852,-0.14497,0.075029,-0.065537,0.034429,-3.7536e-14,-0.034429,1.0221,0.55882,0.25152,0.41697,0.19515,0.12793,0.18546,0.12528,0.098376,0.066049,1.1468e-15,0.066049,0.27456,0.36978,-0.3159,0.01817,1.0414,0.55048,1.0191,-0.59762,-0.15145,-0.048712,0.02874,0.048712,1.9957,2.2864,2.5168,1.6856,3.6546,2.651,3.0375,2.6405,1.8714,2.086,2.0796,2.086,-0.036364,0.13977,0.01,0.032391,-0.011311,0.012126,-0.02454,-0.015712,-0.031206,-0.00081758,2.2351e-16,0.00081758,-0.076752,0.0072543,0.056263,-0.059106,0.032351,0.0087648,0.02842,0.00074386,-0.0026505,0.0021659,8.5854e-17,-0.0021659,1.3075,4011.1,4937.9,4931.4,1
32.352,0.49749,-0.32464,0.18648,-0.1304,0.0086023,-0.026005,-0.011142,-0.050195,-0.011568,-3.0057e-14,0.011568,1.1305,0.51499,0.57845,0.38525,0.27355,0.26836,0.23951,0.21032,0.086067,0.059941,1.0542e-15,0.059941,0.13362,0.39677,0.058525,-0.19327,-0.13041,0.53949,-0.46072,0.21182,0.034735,0.5531,0.61068,-0.5531,1.7963,1.7829,1.8526,1.4541,1.4694,2.3137,2.4732,1.6113,2.3882,2.2864,3.0651,2.2864,-0.16149,-0.054739,0.018768,0.10448,0.044912,0.031891,-0.057765,-0.010674,-0.014464,0.0003425,7.9516e-17,-0.0003425,-0.16789,-0.13147,0.026977,0.0066909,0.047038,-0.0091888,-0.026965,-0.011815,0.01461,-0.0048995,-2.8099e-17,0.0048995,0.37639,4686.2,5407,4804.6,1
40.054,0.43582,-0.3235,0.27326,-0.14834,0.064376,-0.14865,0.0010407,-0.087504,0.024717,-3.7367e-14,-0.024717,0.96255,0.29958,0.33201,0.2833,0.20818,0.21559,0.12959,0.076983,0.13708,0.098182,1.1919e-15,0.098182,0.97231,-1.3237,-0.0070263,-0.57141,0.19215,0.52024,-0.18175,-0.34212,0.76674,0.28347,-1.7666,-0.28347,3.4715,4.7311,1.5081,3.7302,1.4758,2.6885,2.157,2.1161,2.5202,1.805,5.4012,1.805,-0.011803,0.063116,-0.038331,-0.039365,-0.025958,-0.025255,-0.0016854,0.016191,-0.0041198,0.0020057,1.0389e-16,-0.0020057,0.23877,-0.030276,-0.032823,0.061528,-0.030897,0.029067,-0.0041683,0.0026088,0.01593,0.016346,-2.4873e-16,-0.016346,1.0896,4217.1,5372.7,4427,1
36.358,0.41371,-0.16229,-0.096799,0.012461,0.12427,-0.02005,0.020769,-0.043512,-0.023933,-3.3901e-14,0.023933,1.1919,0.27759,0.31007,0.32351,0.3501,0.25099,0.17323,0.090193,0.12931,0.062668,1.1234e-15,0.062668,1.0471,-0.092691,-1.5564,0.018227,-1.1321,1.0378,0.34851,0.39508,0.269,0.27869,-0.62326,-0.27869,2.8231,1.8146,4.818,1.7031,3.8808,3.6719,2.2797,3.5972,2.0805,2.1076,2.5254,2.1076,-0.11401,-0.019771,-0.024789,0.031708,-0.00026287,-0.0084283,0.030668,0.004739,0.010324,0.003461,6.8135e-17,-0.003461,-0.14324,-0.017041,-0.019936,-0.0065067,0.078726,-0.021622,-0.021543,0.0048325,-0.0081294,0.012813,1.1804e-16,-0.012813,0.69335,4537.4,5395.6,4871.1,1
38.659,0.32366,-0.11163,0.068948,0.19075,0.0079776,-0.10556,0.037154,-0.032688,0.014226,-3.6273e-14,-0.014226,0.95728,0.28733,0.52471,0.17031,0.2896,0.12194,0.10084,0.14915,0.089019,0.10054,9.8571e-16,0.10054,0.095748,0.20557,0.27274,1.6404,-0.62353,-0.83193,-0.40718,-0.16091,0.45205,0.69696,-0.26628,-0.69696,2.3617,2.6402,1.5978,4.9703,3.2826,2.8633,2.5142,1.8892,2.0845,3.3164,2.2856,3.3164,-0.023554,-0.019157,0.066117,0.015464,0.058223,0.00087861,-0.018702,0.004449,-0.015911,-0.0023224,-1.4367e-17,0.0023224,-0.041748,0.047769,-0.094475,0.012855,-0.031665,0.025482,-0.0063065,-0.013805,0.015262,-0.0080999,1.1081e-16,0.0080999,1.0103,4491.7,5452.8,5003,1
33.867,0.44791,-0.31048,-0.145,-0.11261,0.042098,-0.05182,0.037306,-0.029856,0.02129,-3.1432e-14,-0.02129,1.4004,0.54788,0.48235,0.35539,0.25634,0.18404,0.16353,0.13372,0.082588,0.040613,1.1541e-15,0.040613,1.1579,-0.7875,1.1406,0.44656,-1.1223,-0.74499,-0.60781,-0.56837,0.15945,0.2113,-0.99559,-0.2113,4.0637,2.7663,4.2853,2.6516,4.4329,3.6976,2.2655,2.8971,1.643,2.8463,3.9119,2.8463,-0.17472,0.083787,0.012491,-0.016368,0.024113,0.0045384,0.02747,0.0036132,-0.022312,0.0039083,2.7937e-16,-0.0039083,-0.050123,-0.025942,0.079329,-0.05174,-0.029986,0.00076978,0.0031259,-0.0075784,0.0033897,0.009289,2.9112e-17,-0.009289,0.57449,4697.6,5418.5,4966.7,1
34.399,0.51224,-0.34833,-0.2419,-0.088023,0.037012,-0.14175,-0.066944,-0.080835,-0.040811,-3.1861e-14,0.040811,1.8857,0.51523,0.53532,0.37927,0.47385,0.20669,0.25091,0.18207,0.26381,0.09944,1.9698e-15,0.09944,1.4276,-0.27125,-0.0037388,0.24563,-0.71288,0.31117,0.013071,-0.106,-0.37263,-0.13143,-1.0433,0.13143,5.1157,2.4304,1.6995,2.0153,2.8281,1.7118,2.1945,2.2054,1.7905,2.7152,3.5566,2.7152,0.31382,-0.023812,-0.011908,-0.0076906,-0.060648,-0.019,-0.012832,0.055415,0.0050564,-0.024329,-3.4218e-16,0.024329,0.076402,0.11002,-0.025354,0.032765,-0.025992,0.0050826,0.041707,0.01582,-0.017288,-0.008206,5.8455e-17,0.008206,0.3962,4491.7,5429.9,4863,1
23.213,-0.57224,-0.23531,0.42318,-0.13562,0.12707,-0.085292,0.074472,-0.041946,0.023451,-2.27e-14,-0.023451,2.4868,1.2698,0.87079,0.52072,0.182,0.073218,0.073696,0.056716,0.022534,0.0070267,2.5579e-15,0.0070267,-0.0031619,-0.73575,0.51875,-0.67945,0.37,-0.031492,0.38007,1.1239,0.44318,-0.26428,-0.21578,0.26428,2.2901,2.1506,2.5261,2.1071,2.6518,2.0434,2.3477,4.0553,2.552,1.7784,2.861,1.7784,0.35568,0.10957,-0.10853,-0.076627,0.038365,-0.00089543,-0.0061423,-0.0081917,-0.0042802,-0.0017475,-1.7173e-16,0.0017475,-0.69075,0.020528,-0.18011,0.084926,0.027802,-0.014496,-0.0060672,0.0015518,0.00024089,-0.00074258,6.735e-16,0.00074258,0.11886,5109.5,5441.3,5367.9,1
37.189,0.14903,-0.28564,0.12094,0.0044329,0.1518,-0.044362,0.0091958,-0.051694,0.005782,-3.5014e-14,-0.005782,1.1864,0.36522,0.40247,0.30505,0.29173,0.16281,0.13101,0.097302,0.078605,0.03936,1.4144e-15,0.03936,0.75952,0.2505,0.050644,-0.16149,-0.17478,-0.38143,-0.089878,0.22809,0.85141,1.0016,-0.53307,-1.0016,2.1468,1.6781,2.2272,2.1919,1.4858,1.8653,1.8066,1.8085,3.6367,3.39,1.9542,3.39,-0.35687,0.054361,0.065381,-0.022456,0.0028684,-0.0091362,0.018619,-0.00081494,-6.6136e-06,-0.0016764,3.9471e-16,0.0016764,0.14561,-0.022601,-0.058085,-0.013338,-0.0098779,0.045106,0.0017915,-0.0049246,0.0072936,0.0028349,-1.3609e-16,-0.0028349,0.95088,4651.9,5487.1,5044.7,1
38.265,0.23745,-0.63649,0.34536,-0.18637,-0.010275,-0.151,0.16959,0.022683,0.036697,-3.5942e-14,-0.036697,1.1161,0.43086,0.36504,0.41319,0.1427,0.11772,0.12303,0.11074,0.056767,0.047695,1.3304e-15,0.047695,-0.18503,-1.1217,0.1492,0.6546,0.33373,-0.092352,0.98715,0.31339,0.088189,-0.54244,0.58837,0.54244,2.2127,3.3279,2.6281,2.2049,1.5026,2.4842,4.2699,2.2874,2.9543,1.8757,2.0723,1.8757,0.032613,0.043925,-0.007002,-0.036472,0.0050232,0.0094484,0.020475,0.0022353,-0.00040933,-0.010648,2.3573e-17,0.010648,-0.076172,0.045679,-0.11092,-0.080678,0.0013576,-0.012537,0.0001414,0.0094666,0.013802,0.003265,1.574e-16,-0.003265,0.9905,4457.3,5384.1,5006.3,1
36.608,0.32201,-0.35107,0.047538,0.1666,0.096861,-0.060467,0.017941,-0.037828,-0.034507,-3.4305e-14,0.034507,0.38707,0.2867,0.31771,0.22688,0.2683,0.1764,0.22991,0.10508,0.10814,0.10424,5.4026e-16,0.10424,-0.23748,0.52538,0.79191,-0.3882,0.63338,-0.16662,-0.55334,-0.0099277,1.4202,-0.021746,0.6087,0.021746,1.6966,2.2384,2.307,2.4719,2.1484,1.5298,2.8359,1.6288,4.5617,2.1251,2.8398,2.1251,-0.042628,0.072754,0.02313,-0.0079231,-0.0044523,-0.0036006,0.024222,0.01566,-0.0093607,0.0078568,1.3761e-16,-0.0078568,0.03277,0.012322,-0.013051,-0.021321,0.056232,-0.013229,-0.015597,-0.0029343,-0.023116,-0.020557,-3.0212e-17,0.020557,0.65373,4491.7,5441.3,4986.8,1
37.643,0.4511,-0.020724,0.067228,0.099835,0.013736,-0.083278,0.05297,-0.064932,0.038774,-3.511e-14,-0.038774,1.367,0.36801,0.26542,0.34558,0.33598,0.26826,0.17117,0.18072,0.10503,0.084221,1.4754e-15,0.084221,-0.1422,-0.3556,-0.33582,-0.74793,0.22991,0.023688,-0.32819,-0.88012,-0.33705,0.31705,0.15694,-0.31705,2.4791,1.6112,1.7594,2.4265,2.1095,2.4993,1.8911,3.563,3.2912,3.4145,2.3208,3.4145,-0.19766,0.0048474,0.03983,0.057404,-0.084657,-0.019833,0.007307,0.004592,0.010741,0.0064757,1.7925e-16,-0.0064757,-0.22851,0.019137,-0.025866,-0.055115,0.010252,0.0061686,0.00038074,0.015519,0.0015075,0.010467,2.6993e-16,-0.010467,0.81221,4423,5544.3,4568.3,1
31.879,0.3327,-0.2238,-0.13937,-0.15768,0.0016665,0.05353,-0.004185,0.0033716,0.0033742,-2.9768e-14,-0.0033742,1.0459,0.64879,0.50935,0.26666,0.40371,0.21791,0.11193,0.069673,0.035273,0.02188,1.1636e-15,0.02188,-0.15912,-0.14267,0.026626,-0.042248,-0.34503,1.2232,0.11317,-0.69933,0.021006,0.30004,0.53388,-0.30004,1.9981,1.9093,1.7256,1.9698,1.8911,4.3345,1.8627,2.6589,1.5928,2.9493,2.5084,2.9493,-0.007747,0.032866,0.0143,0.0022922,-0.0092626,-0.030368,-0.0048257,-0.0028158,-0.0027174,-0.0017696,3.5021e-17,0.0017696,-0.058792,-0.06982,-0.090905,0.048189,-0.038242,0.010387,0.006409,0.002392,0.0009934,0.0039793,-2.0182e-17,-0.0039793,0.41601,4846.4,5372.7,5013.2,1
34.765,0.69807,-0.11188,0.036678,-0.019674,0.20946,-0.020716,0.033096,-0.030407,-0.001351,-3.2013e-14,0.001351,1.4066,0.42259,0.19527,0.20958,0.29811,0.1824,0.13075,0.078055,0.035369,0.029647,1.3529e-15,0.029647,-0.049137,-0.10498,0.13538,-0.13167,0.18381,-0.28059,-0.79747,0.35878,-0.70866,-0.89387,0.72255,0.89387,3.4032,1.7552,1.3034,1.6048,1.4776,2.4008,2.4384,3.5921,2.9164,3.2779,3.1278,3.2779,-0.11806,-0.051265,-0.0056772,-0.016915,-0.0096491,-0.0031261,0.0069794,0.00011733,0.0060287,0.0043873,5.3067e-17,-0.0043873,0.055997,-0.070603,-0.036477,-0.0049579,0.026186,-0.030235,-0.019475,-0.010638,0.0054903,-0.0045255,-1.5615e-16,0.0045255,0.61411,4823.5,5487.1,4877.3,1
25.452,-0.25722,-0.25079,-0.054644,-0.06281,-0.013017,-0.024833,-0.0061413,-0.0097444,-0.0018406,-2.4431e-14,0.0018406,1.4413,0.77938,0.31298,0.061542,0.053296,0.013659,0.019744,0.0054232,0.0074941,0.0015025,1.8232e-15,0.0015025,0.58922,0.1199,0.36228,-0.27946,-1.1014,-0.16953,-1.1492,0.024553,-1.0786,0.031317,0.20819,-0.031317,2.3688,1.7601,4.0262,1.5274,4.0037,1.8003,4.0186,1.7206,3.9509,1.7262,1.7577,1.7262,0.16391,-0.21417,-0.050371,-0.0038791,-0.0086772,-0.0022056,-0.0030675,-0.00068085,-0.0011648,-0.00018776,-4.1665e-16,0.00018776,-0.37627,0.083271,0.05238,-0.0041986,0.010621,0.00013977,0.004031,-6.2703e-05,0.0015426,-1.7225e-05,4.5342e-16,1.7225e-05,0.33017,5148.4,5346.8,5250.7,1
15.246,1.5407,-0.73209,-0.32713,-0.13616,-0.085499,-0.026995,-0.073306,-0.058841,-0.0030143,-1.2351e-14,0.0030143,2.1029,1.0204,1.2801,0.9579,0.50939,0.3101,0.18041,0.082322,0.070605,0.040689,2.6322e-15,0.040689,1.5582,1.0416,0.31228,0.41189,0.53178,-0.81373,0.61119,-1.2121,1.6717,-0.70466,-0.50573,0.70466,3.9408,2.8898,2.032,2.1118,2.2575,3.5953,2.3045,3.8668,5.4277,2.9902,2.6303,2.9902,0.018496,-0.167,-0.32791,0.23382,0.045789,0.038096,-0.0071146,0.0019761,0.007187,-0.0078554,-2.4458e-16,0.0078554,-0.67797,0.014416,-0.19797,-0.013474,0.05777,-0.040109,0.01423,-0.013065,0.0086523,-0.005573,6.523e-16,0.005573,0.052827,4759.4,5095,4872.4,1
32.109,-1.0339,-0.66344,0.30451,-0.29283,-0.037362,-0.13027,0.016379,-0.035016,0.0089208,-3.17e-14,-0.0089208,0.94198,0.46291,0.3552,0.28336,0.12491,0.067928,0.044516,0.012418,0.012317,0.0065144,8.3871e-16,0.0065144,-0.3241,0.088569,0.82021,0.054345,0.042998,-0.21683,0.11654,-0.052696,-0.11578,-0.077777,0.19009,0.077777,1.7675,2.52,3.2931,1.6948,1.8587,1.3821,2.0695,2.1926,1.5831,1.9642,2.1172,1.9642,0.016798,0.069653,-0.016771,-0.037504,-0.0055919,-0.0055383,0.0062171,-0.00076488,-0.00024323,-0.0010717,7.9672e-17,0.0010717,0.080073,0.021433,-0.071909,-0.0017256,-0.013836,-0.0073042,-0.004635,0.0003535,-0.00098055,-0.0001742,-3.9124e-17,0.0001742,0.54147,4973,5377.3,5242.1,1
11.638,-2.0694,-0.17946,0.58766,0.016917,0.062737,-0.056836,0.033188,-0.0043982,0.014466,-1.3728e-14,-0.014466,4.4834,1.944,1.0314,0.38043,0.26061,0.21608,0.12796,0.045265,0.051952,0.02717,3.6354e-15,0.02717,0.10223,-0.19751,1.127,0.54659,0.6066,-0.54964,0.18016,-0.10116,1.1639,2.0765,-0.49477,-2.0765,1.8913,2.2054,2.8808,2.1698,2.688,3.2372,2.8505,2.5712,3.5963,6.3982,2.033,6.3982,-0.82052,-0.18385,-0.11561,0.023503,0.029793,0.025268,0.0040872,0.0017812,0.0002228,0.0018064,5.6351e-16,-0.0018064,0.88743,-0.18322,-0.1819,-0.053787,0.043434,0.054303,0.02872,0.00096582,-0.0074491,-0.0054881,-1.028e-15,0.0054881,0.03962,5056.9,5293.4,5234.5,1
30.231,-1.7336,0.88529,0.077535,-0.13207,0.17529,-0.090852,0.029723,-0.0014524,0.010542,-3.0893e-14,-0.010542,1.3679,0.77914,0.38807,0.32541,0.24121,0.14609,0.15059,0.078173,0.028864,0.010587,1.1417e-15,0.010587,0.6174,0.41523,0.13477,0.42685,-0.28578,0.077302,0.036167,1.1379,0.56042,0.53611,-0.39575,-0.53611,2.5763,1.9274,2.3401,2.4817,2.0662,2.203,2.4071,3.7887,2.1393,1.7317,1.7963,1.7317,0.18842,-0.01425,0.035702,0.033708,-0.016767,-0.0045581,-0.00030724,-0.010946,-0.0051292,-0.00044987,-2.0849e-16,0.00044987,0.21927,0.044767,0.040802,0.0018337,-0.013692,-0.028051,-0.026469,-0.0059714,0.003073,0.00061181,-1.6288e-16,-0.00061181,0.5943,4774.7,5308.6,5226.8,1
29.107,-1.0428,0.29456,0.015704,-0.087277,0.050583,-0.056164,0.025879,-0.030851,0.012778,-2.8917e-14,-0.012778,0.86087,0.42917,0.62953,0.4123,0.25347,0.18059,0.054707,0.041794,0.024053,0.012415,8.7994e-16,0.012415,-0.50822,-0.5355,0.19323,-0.30698,0.25087,0.38556,-0.68148,0.03215,0.031788,0.061237,0.21292,-0.061237,2.398,3.4149,1.9436,2.3805,2.2525,1.8062,2.3749,2.0848,3.3235,2.6943,1.6956,2.6943,0.0024268,-0.01791,-0.074797,0.094953,-0.012659,-0.0081473,-0.0084546,-0.0068648,-0.0018322,0.00082239,-3.8078e-17,-0.00082239,-0.16084,0.0010076,0.031535,-0.086128,0.0076472,0.0029842,-0.011615,-0.0079647,-0.0018675,0.0011864,1.7562e-16,-0.0011864,0.58109,4828.1,5278.1,5253.2,1
18.456,-1.2012,1.7812,-0.29808,0.053314,0.025847,-0.051156,-0.023205,0.031294,0.00055596,-1.9189e-14,-0.00055596,2.2212,1.1006,1.2558,0.67105,0.22297,0.22627,0.15301,0.046438,0.039233,0.018217,1.3821e-15,0.018217,0.18449,-0.49549,-0.18076,-0.32293,0.18401,0.15198,-0.14259,0.42503,0.33208,-0.92432,0.12098,0.92432,1.4697,1.7114,2.1718,2.5282,3.0249,3.0279,2.1984,3.4145,1.9497,3.705,1.5841,3.705,-0.48847,-0.28818,-0.18675,-0.072882,0.010612,-0.002136,0.029138,0.0072681,0.0051436,-0.00098059,1.3228e-16,0.00098059,0.35347,0.044592,-0.34779,0.036177,-0.041225,-0.0028119,0.039734,0.00207,-0.0041039,0.0028561,-2.4253e-16,-0.0028561,0.10565,4835.7,5262.9,5250.1,1
29.614,-0.70366,-0.96055,0.37136,-0.42101,0.030396,-0.17216,0.033271,-0.059251,0.013408,-2.8821e-14,-0.013408,1.2426,0.60184,0.57012,0.29597,0.23827,0.14982,0.064664,0.036021,0.019007,0.010276,1.3486e-15,0.010276,-0.23309,0.40655,-0.453,-0.18429,0.72926,0.58012,0.10053,-0.14578,0.30169,-0.45296,0.45364,0.45296,1.8752,2.1401,2.3943,1.9508,2.6982,2.567,2.4237,1.7369,1.5407,1.4767,2.0692,1.4767,0.14558,0.044479,0.10304,0.035031,0.010868,0.011919,-0.0043088,9.5659e-05,-0.00015524,0.00019875,-9.9778e-17,-0.00019875,-0.31363,-0.078629,0.12995,-0.053015,0.01809,0.03334,0.011056,2.0142e-05,-0.0021337,5.8682e-05,2.0546e-16,-5.8682e-05,0.50185,4912,5362,5218.7,1
